data	fechamento	fechamento.ajustado	volume
03/01/2000	42,00	1,8924	12
04/01/2000	41,00	1,8473	16
05/01/2000	41,00	1,8473	39
06/01/2000	41,00	1,8473	16
07/01/2000	42,50	1,9149	111
10/01/2000	46,00	2,0726	62
11/01/2000	46,10	2,0771	7
12/01/2000	46,55	2,0974	106
13/01/2000	48,10	2,1672	3
14/01/2000	49,00	2,2078	73
17/01/2000	50,00	2,2528	5
18/01/2000	48,50	2,1853	78
19/01/2000	48,30	2,1762	39
20/01/2000	48,00	2,1627	16
21/01/2000	47,00	2,1177	3
24/01/2000	48,00	2,1627	15
26/01/2000	47,60	2,1447	4
27/01/2000	48,00	2,1627	14
28/01/2000	48,00	2,1627	4
01/02/2000	47,00	2,1177	3
02/02/2000	44,00	1,9825	31
03/02/2000	45,00	2,0276	91
04/02/2000	46,70	2,1042	7
07/02/2000	49,00	2,2078	2
08/02/2000	51,85	2,3362	22
09/02/2000	51,00	2,2979	127
10/02/2000	48,00	2,1627	83
11/02/2000	45,49	2,0496	1
14/02/2000	44,90	2,0231	6
15/02/2000	46,00	2,0726	3
16/02/2000	46,00	2,0726	10
17/02/2000	45,00	2,0276	0
18/02/2000	45,00	2,0276	1
21/02/2000	45,00	2,0276	1
22/02/2000	44,00	1,9825	9
23/02/2000	45,00	2,0276	16
24/02/2000	44,50	2,0050	7
25/02/2000	44,00	1,9825	1
28/02/2000	43,00	1,9374	2
29/02/2000	40,80	1,8383	14
01/03/2000	40,00	1,8023	37
02/03/2000	39,98	1,8014	13
03/03/2000	39,49	1,7793	12
08/03/2000	39,71	1,7892	3
09/03/2000	38,90	1,7527	7
10/03/2000	38,00	1,7122	4
13/03/2000	37,00	1,6671	3
14/03/2000	35,99	1,6216	48
15/03/2000	36,10	1,6266	44
16/03/2000	36,60	1,6491	286
17/03/2000	36,29	1,6351	130
20/03/2000	34,00	1,5319	22
21/03/2000	35,06	1,5797	2
22/03/2000	35,70	1,6085	42
23/03/2000	36,50	1,6446	14
24/03/2000	38,50	1,7347	29
27/03/2000	39,50	1,7797	26
28/03/2000	38,30	1,7257	26
29/03/2000	39,02	1,7581	16
30/03/2000	38,98	1,7563	1
31/03/2000	40,00	1,8023	21
03/04/2000	41,00	1,8473	12
04/04/2000	39,00	1,7572	22
05/04/2000	40,50	1,8248	12
06/04/2000	41,00	1,8473	74
07/04/2000	40,50	1,8248	2
10/04/2000	39,97	1,8009	30
11/04/2000	39,96	1,8005	37
13/04/2000	39,00	1,7572	2
14/04/2000	37,00	1,6671	31
17/04/2000	36,00	1,6220	29
18/04/2000	36,00	1,6220	13
19/04/2000	35,10	1,5815	20
20/04/2000	36,85	1,6603	16
24/04/2000	36,50	1,6446	130
25/04/2000	37,99	1,7117	2
26/04/2000	39,90	1,7978	46
27/04/2000	38,80	1,7482	32
28/04/2000	40,00	1,8023	202
02/05/2000	40,11	1,8072	2
03/05/2000	39,80	1,7933	43
04/05/2000	39,50	1,7797	38
05/05/2000	40,00	1,8023	37
08/05/2000	39,50	1,7797	16
09/05/2000	39,00	1,7572	3
10/05/2000	40,00	1,8023	177
11/05/2000	38,80	1,7482	16
12/05/2000	38,30	1,7257	26
15/05/2000	38,90	1,7527	44
16/05/2000	39,90	1,7978	8
17/05/2000	40,68	1,8329	28
18/05/2000	41,50	1,8699	2
19/05/2000	42,50	1,9149	9
22/05/2000	41,50	1,8699	12
23/05/2000	39,50	1,7797	6
24/05/2000	39,00	1,7572	49
25/05/2000	39,00	1,7572	49
26/05/2000	39,70	1,7888	168
29/05/2000	39,50	1,7797	4
30/05/2000	41,50	1,8699	10
31/05/2000	41,00	1,8473	32
01/06/2000	42,10	1,8969	5
02/06/2000	42,00	1,8924	13
05/06/2000	43,00	1,9374	68
06/06/2000	41,99	1,8919	3
07/06/2000	42,50	1,9149	68
08/06/2000	43,00	1,9374	16
09/06/2000	44,00	1,9825	1
12/06/2000	41,10	1,8518	128
13/06/2000	40,00	1,8023	11
14/06/2000	41,00	1,8473	6
15/06/2000	40,50	1,8248	85
16/06/2000	41,70	1,8789	86
19/06/2000	42,80	1,9284	30
20/06/2000	44,00	1,9825	4
21/06/2000	45,00	2,0276	29
23/06/2000	45,00	2,0276	51
26/06/2000	45,00	2,0276	11
27/06/2000	45,00	2,0276	6
28/06/2000	46,00	2,0726	11
29/06/2000	45,49	2,0496	29
30/06/2000	44,99	2,0271	15
03/07/2000	45,00	2,0276	11
04/07/2000	46,00	2,0726	35
05/07/2000	46,00	2,0726	13
06/07/2000	47,00	2,1177	57
07/07/2000	47,01	2,1181	1
10/07/2000	47,20	2,1267	18
11/07/2000	45,40	2,0456	4
12/07/2000	45,50	2,0501	504
13/07/2000	44,80	2,0185	8
14/07/2000	42,70	1,9239	0
17/07/2000	48,49	2,1848	6
18/07/2000	46,00	2,0726	13
20/07/2000	45,00	2,0276	5
21/07/2000	45,65	2,0568	23
24/07/2000	46,50	2,0951	13
25/07/2000	46,99	2,1172	0
26/07/2000	47,00	2,1177	13
27/07/2000	46,50	2,0951	3
28/07/2000	44,50	2,0050	13
31/07/2000	44,50	2,0050	13
01/08/2000	44,50	2,0050	7
02/08/2000	44,50	2,0050	2
03/08/2000	44,50	2,0050	8
04/08/2000	45,70	2,0591	58
07/08/2000	46,80	2,1087	31
08/08/2000	46,70	2,1042	10
09/08/2000	45,80	2,0636	42
10/08/2000	45,59	2,0541	21
11/08/2000	47,00	2,1177	5
14/08/2000	47,20	2,1267	16
15/08/2000	47,90	2,1582	6
16/08/2000	47,50	2,1402	7
17/08/2000	48,50	2,1853	1
18/08/2000	47,50	2,1402	17
21/08/2000	47,50	2,1402	1
22/08/2000	47,20	2,1267	9
23/08/2000	47,60	2,1447	2
24/08/2000	47,98	2,1618	14
25/08/2000	47,99	2,1623	97
28/08/2000	47,90	2,1582	18
29/08/2000	47,60	2,1447	15
30/08/2000	46,80	2,1087	30
31/08/2000	46,20	2,0816	46
01/09/2000	45,58	2,0537	49
04/09/2000	46,30	2,0861	10
05/09/2000	47,00	2,1177	5
06/09/2000	48,80	2,1988	16
08/09/2000	47,00	2,1177	21
11/09/2000	47,20	2,1267	13
12/09/2000	46,80	2,1087	14
13/09/2000	46,50	2,0951	9
14/09/2000	45,70	2,0591	2
15/09/2000	45,00	2,0276	17
18/09/2000	43,80	1,9735	8
19/09/2000	43,00	1,9374	13
20/09/2000	42,00	1,8924	2
21/09/2000	41,50	1,8699	13
22/09/2000	41,50	1,8699	37
25/09/2000	42,60	1,9194	9
26/09/2000	42,50	1,9149	18
27/09/2000	41,80	1,8834	3
28/09/2000	42,00	1,8924	4
29/09/2000	42,05	1,8946	4
02/10/2000	42,00	1,8924	12
03/10/2000	42,00	1,8924	7
04/10/2000	43,00	1,9374	35
05/10/2000	44,00	1,9825	15
06/10/2000	43,00	1,9374	14
09/10/2000	43,00	1,9374	0
11/10/2000	41,05	1,8496	2
13/10/2000	42,00	1,8924	3
16/10/2000	41,50	1,8699	0
17/10/2000	41,00	1,8473	1
18/10/2000	40,00	1,8023	5
19/10/2000	40,30	1,8158	30
20/10/2000	40,50	1,8248	198
23/10/2000	39,50	1,7797	25
24/10/2000	40,00	1,8023	61
25/10/2000	39,00	1,7572	2
26/10/2000	39,00	1,7572	7
27/10/2000	42,50	1,9149	153
30/10/2000	43,83	1,9748	36
31/10/2000	44,00	1,9825	18
01/11/2000	42,10	1,8969	0
03/11/2000	41,50	1,8699	2
06/11/2000	42,90	1,9329	6
07/11/2000	43,00	1,9374	12
08/11/2000	43,00	1,9374	9
09/11/2000	42,00	1,8924	11
10/11/2000	42,99	1,9370	67
13/11/2000	41,80	1,8834	9
14/11/2000	42,00	1,8924	0
16/11/2000	40,50	1,8248	25
17/11/2000	40,10	1,8068	22
20/11/2000	40,00	1,8023	8
21/11/2000	40,60	1,8293	6
22/11/2000	40,50	1,8248	4
23/11/2000	40,00	1,8023	5
24/11/2000	39,50	1,7797	1
27/11/2000	39,00	1,7572	4
28/11/2000	37,80	1,7032	21
29/11/2000	37,50	1,6896	29
30/11/2000	37,00	1,6671	6
01/12/2000	39,00	1,7572	18
04/12/2000	40,00	1,8023	0
05/12/2000	42,00	1,8924	62
06/12/2000	42,50	1,9149	21
07/12/2000	42,50	1,9149	71
08/12/2000	44,50	2,0050	4
11/12/2000	44,00	1,9825	16
12/12/2000	44,00	1,9825	71
13/12/2000	44,00	1,9825	56
14/12/2000	44,00	1,9825	25
15/12/2000	43,00	1,9374	24
18/12/2000	43,50	1,9600	5
19/12/2000	44,00	1,9825	16
20/12/2000	43,00	1,9374	8
21/12/2000	43,00	1,9374	13
22/12/2000	44,00	1,9825	8
26/12/2000	44,00	1,9825	7
27/12/2000	46,00	2,0726	9
28/12/2000	46,50	2,0951	4
02/01/2001	43,20	1,9465	3
03/01/2001	46,00	2,2308	29
04/01/2001	44,50	2,1580	17
05/01/2001	44,00	2,1338	4
08/01/2001	43,50	2,1095	13
09/01/2001	44,00	2,1338	1
10/01/2001	43,99	2,1333	44
11/01/2001	43,25	2,0974	4
12/01/2001	43,00	2,0853	2
15/01/2001	43,50	2,1095	0
16/01/2001	43,00	2,0853	0
17/01/2001	44,00	2,1338	10
18/01/2001	46,50	2,2550	6
19/01/2001	46,50	2,2550	4
23/01/2001	47,70	2,3132	15
24/01/2001	48,99	2,3758	107
26/01/2001	49,05	2,3787	3
29/01/2001	50,50	2,4490	6
30/01/2001	50,00	2,4248	13
31/01/2001	51,00	2,4733	18
01/02/2001	50,00	2,4248	5
02/02/2001	49,50	2,4005	15
05/02/2001	48,80	2,3666	1
06/02/2001	48,80	2,3666	2
07/02/2001	48,00	2,3278	1
08/02/2001	47,65	2,3108	9
09/02/2001	48,00	2,3278	0
12/02/2001	48,70	2,3617	1
13/02/2001	49,00	2,3763	1
14/02/2001	49,00	2,3763	4
15/02/2001	48,51	2,3525	1
16/02/2001	48,50	2,3520	11
19/02/2001	47,05	2,2817	151
20/02/2001	47,70	2,3132	254
21/02/2001	47,10	2,2841	1
22/02/2001	48,50	2,3520	6
23/02/2001	50,40	2,4442	62
28/02/2001	49,00	2,3763	5
01/03/2001	50,00	2,4248	9
02/03/2001	50,20	2,4345	7
05/03/2001	49,99	2,4243	13
06/03/2001	50,00	2,4248	17
07/03/2001	50,20	2,4345	1
08/03/2001	47,00	2,2793	14
09/03/2001	48,00	2,3278	12
12/03/2001	47,50	2,3035	6
13/03/2001	48,00	2,3278	26
14/03/2001	49,00	2,3763	13
15/03/2001	48,05	2,3302	99
16/03/2001	48,00	2,3278	237
19/03/2001	47,02	2,2802	13
20/03/2001	49,00	2,3763	26
21/03/2001	49,00	2,3763	18
22/03/2001	48,00	2,3278	209
23/03/2001	48,00	2,3278	9
26/03/2001	49,00	2,3763	9
27/03/2001	49,01	2,3768	4
28/03/2001	49,00	2,3763	2
29/03/2001	49,40	2,3957	43
30/03/2001	49,50	2,4005	20
02/04/2001	48,50	2,3520	2
03/04/2001	46,50	2,2550	9
04/04/2001	47,00	2,2793	99
05/04/2001	48,50	2,3520	6
06/04/2001	48,00	2,3278	19
09/04/2001	47,99	2,3273	11
10/04/2001	47,99	2,3273	44
11/04/2001	48,00	2,3278	49
12/04/2001	48,00	2,3278	13
16/04/2001	48,00	2,3278	1
17/04/2001	48,30	2,3423	9
18/04/2001	47,90	2,3229	112
19/04/2001	47,80	2,3181	5
20/04/2001	47,99	2,3273	1
23/04/2001	48,50	2,3520	1
24/04/2001	48,49	2,3515	3
25/04/2001	48,40	2,3472	2
26/04/2001	48,50	2,3520	21
27/04/2001	48,50	2,3520	8
30/04/2001	48,50	2,3520	45
02/05/2001	48,50	2,3520	79
03/05/2001	48,50	2,3520	37
04/05/2001	49,00	2,3763	19
07/05/2001	49,00	2,3763	10
08/05/2001	48,20	2,3375	5
09/05/2001	50,50	2,4490	15
10/05/2001	51,50	2,4975	35
11/05/2001	50,00	2,4248	23
14/05/2001	50,50	2,4490	2
15/05/2001	51,00	2,4733	28
16/05/2001	50,50	2,4490	379
17/05/2001	50,50	2,4490	21
18/05/2001	50,30	2,4393	26
21/05/2001	50,30	2,4393	11
22/05/2001	50,90	2,4684	53
23/05/2001	50,65	2,4563	21
24/05/2001	52,00	2,5218	11
25/05/2001	51,50	2,4975	6
28/05/2001	51,90	2,5169	107
29/05/2001	52,00	2,5218	18
30/05/2001	52,00	2,5218	31
31/05/2001	51,75	2,5096	28
01/06/2001	52,00	2,5218	11
04/06/2001	52,00	2,5218	20
05/06/2001	53,00	2,5703	22
06/06/2001	52,90	2,5654	37
07/06/2001	53,00	2,5703	8
08/06/2001	53,00	2,5703	16
11/06/2001	53,00	2,5703	11
12/06/2001	53,00	2,5703	111
13/06/2001	53,70	2,6042	13
15/06/2001	53,00	2,5703	6
18/06/2001	51,50	2,4975	4
19/06/2001	51,00	2,4733	4
20/06/2001	51,00	2,4733	10
21/06/2001	50,90	2,4684	8
22/06/2001	52,41	2,5416	51
25/06/2001	51,40	2,4927	19
26/06/2001	50,95	2,4708	6
27/06/2001	50,98	2,4723	23
28/06/2001	50,50	2,4490	56
29/06/2001	53,00	2,5703	36
02/07/2001	54,20	2,6284	52
03/07/2001	51,20	2,4830	9
04/07/2001	52,50	2,5460	65
05/07/2001	53,00	2,5703	45
06/07/2001	53,98	2,6178	5
10/07/2001	54,00	2,6187	12
11/07/2001	53,40	2,5896	393
12/07/2001	53,00	2,5703	5
13/07/2001	52,00	2,5218	2
16/07/2001	51,20	2,4830	5
17/07/2001	51,00	2,4733	34
18/07/2001	51,00	2,4733	3
19/07/2001	50,60	2,4539	33
20/07/2001	51,50	2,4975	0
23/07/2001	52,40	2,5412	3
24/07/2001	50,80	2,4636	148
25/07/2001	52,50	2,5460	3.585
26/07/2001	52,50	2,5460	11
27/07/2001	52,20	2,5315	0
30/07/2001	51,50	2,4975	14
31/07/2001	52,80	2,5606	2
01/08/2001	52,00	2,5218	29
02/08/2001	52,00	2,5218	35
03/08/2001	52,20	2,5315	21
06/08/2001	52,20	2,5315	17
07/08/2001	52,00	2,5218	25
08/08/2001	52,20	2,5315	113
09/08/2001	52,00	2,5218	4
10/08/2001	53,00	2,5703	10
13/08/2001	52,50	2,5460	12
14/08/2001	53,00	2,5703	20
15/08/2001	52,60	2,5509	13
16/08/2001	51,97	2,5203	3
17/08/2001	52,00	2,5218	17
20/08/2001	51,90	2,5169	15
21/08/2001	51,59	2,5019	19
22/08/2001	51,20	2,4830	24
23/08/2001	51,21	2,4834	12
24/08/2001	51,20	2,4830	22
27/08/2001	51,20	2,4830	5
28/08/2001	51,50	2,4975	39
29/08/2001	51,50	2,4975	16
30/08/2001	51,50	2,4975	9
31/08/2001	51,30	2,4878	86
03/09/2001	50,51	2,4495	30
04/09/2001	51,00	2,4733	463
05/09/2001	52,40	2,5412	12
06/09/2001	51,26	2,4859	19
10/09/2001	52,50	2,5460	27
11/09/2001	50,33	2,4408	1
12/09/2001	49,40	2,3957	73
13/09/2001	47,70	2,3132	54
14/09/2001	47,10	2,2841	77
17/09/2001	50,00	2,4248	13
18/09/2001	51,20	2,4830	55
19/09/2001	51,20	2,4830	240
20/09/2001	51,70	2,5072	4
21/09/2001	51,30	2,4878	19
24/09/2001	52,01	2,5222	9
25/09/2001	51,90	2,5169	48
26/09/2001	51,90	2,5169	11
27/09/2001	52,00	2,5218	70
28/09/2001	50,50	2,4490	206
01/10/2001	51,00	2,4733	9
02/10/2001	51,60	2,5024	17
03/10/2001	51,35	2,4902	286
04/10/2001	50,90	2,4684	93
05/10/2001	51,79	2,5116	56
09/10/2001	51,50	2,4975	71
10/10/2001	51,80	2,5121	33
11/10/2001	51,90	2,5169	51
15/10/2001	52,50	2,5460	9
16/10/2001	52,50	2,5460	3
17/10/2001	53,51	2,5950	25
18/10/2001	54,00	2,6187	3
19/10/2001	53,50	2,5945	9
22/10/2001	53,80	2,6090	1
23/10/2001	53,50	2,5945	0
24/10/2001	52,50	2,5460	15
25/10/2001	53,01	2,5707	3
26/10/2001	53,00	2,5703	7
29/10/2001	52,00	2,5218	1
30/10/2001	51,99	2,5213	13
31/10/2001	52,99	2,5698	8
01/11/2001	53,00	2,5703	55
05/11/2001	53,31	2,5853	51
06/11/2001	51,80	2,5121	13
07/11/2001	51,10	2,4781	9
08/11/2001	51,00	2,4733	64
09/11/2001	50,70	2,4587	45
12/11/2001	50,99	2,4728	3
13/11/2001	51,60	2,5024	3
14/11/2001	51,00	2,4733	4
16/11/2001	52,29	2,5358	14
19/11/2001	52,50	2,5460	21
20/11/2001	52,00	2,5218	2
21/11/2001	52,50	2,5460	40
22/11/2001	52,00	2,5218	7
23/11/2001	48,70	2,3617	3
26/11/2001	49,50	2,6268	2
27/11/2001	48,50	2,5737	13
28/11/2001	48,30	2,5631	367
29/11/2001	48,30	2,5631	27
30/11/2001	49,50	2,6268	21
03/12/2001	50,20	2,6639	7
04/12/2001	50,00	2,6533	54
05/12/2001	49,50	2,6268	104
06/12/2001	49,80	2,6427	38
07/12/2001	49,00	2,6003	17
10/12/2001	49,50	2,6268	6
11/12/2001	49,60	2,6321	22
12/12/2001	49,50	2,6268	29
13/12/2001	48,80	2,5896	88
14/12/2001	49,60	2,6321	9
17/12/2001	49,50	2,6268	105
18/12/2001	51,50	2,7329	47
19/12/2001	51,29	2,7218	45
20/12/2001	49,50	2,6268	24
21/12/2001	52,70	2,7966	20
26/12/2001	52,50	2,7860	163
27/12/2001	53,20	2,8231	21
28/12/2001	52,00	2,7595	32
02/01/2002	51,00	2,7064	22
03/01/2002	51,80	2,7488	27
04/01/2002	52,90	2,8072	24
07/01/2002	52,90	2,8072	15
08/01/2002	53,00	2,8125	14
09/01/2002	53,00	2,8125	8
10/01/2002	54,00	2,8656	16
11/01/2002	53,80	2,8550	22
14/01/2002	51,50	2,7329	3
15/01/2002	50,38	2,6735	7
16/01/2002	50,50	2,6799	41
17/01/2002	51,00	2,7064	5
18/01/2002	50,70	2,6905	6
21/01/2002	50,00	2,6533	9
22/01/2002	50,50	2,6799	12
23/01/2002	52,00	2,7595	45
24/01/2002	53,50	2,8391	24
28/01/2002	54,30	2,8815	19
29/01/2002	54,10	2,8709	2
30/01/2002	52,00	2,7595	59
31/01/2002	52,20	2,7701	77
01/02/2002	54,10	2,8709	13
04/02/2002	54,50	2,8921	16
05/02/2002	54,80	2,9080	212
06/02/2002	53,80	2,8550	63
07/02/2002	54,60	2,8974	73
08/02/2002	55,21	2,9298	15
13/02/2002	55,00	2,9187	12
14/02/2002	57,80	3,0672	48
15/02/2002	57,70	3,0619	92
18/02/2002	57,00	3,0248	16
19/02/2002	58,39	3,0986	223
20/02/2002	59,00	3,1309	198
21/02/2002	61,00	3,2371	546
22/02/2002	61,00	3,2371	99
25/02/2002	60,50	3,2105	56
26/02/2002	61,50	3,2636	157
27/02/2002	61,70	3,2742	71
28/02/2002	62,32	3,3071	289
01/03/2002	63,80	3,3856	186
04/03/2002	64,80	3,4387	127
05/03/2002	65,70	3,4865	365
06/03/2002	64,50	3,4228	84
07/03/2002	61,40	3,2583	14
08/03/2002	60,99	3,2365	154
11/03/2002	59,40	3,1522	18
12/03/2002	62,00	3,2901	90
13/03/2002	62,54	3,3188	77
14/03/2002	61,00	3,2371	71
15/03/2002	61,00	3,2371	112
18/03/2002	61,20	3,2477	215
19/03/2002	59,60	3,1628	131
20/03/2002	60,92	3,2328	244
21/03/2002	62,99	3,3427	1.687
22/03/2002	61,90	3,2848	981
25/03/2002	62,00	3,2901	197
26/03/2002	62,60	3,3220	674
27/03/2002	63,50	3,3697	1.155
28/03/2002	63,50	3,3697	219
01/04/2002	62,89	3,3374	206
02/04/2002	62,30	3,3060	432
03/04/2002	61,50	3,2636	239
04/04/2002	62,50	3,3167	183
05/04/2002	63,50	3,3697	225
08/04/2002	63,48	3,3687	345
09/04/2002	64,50	3,4228	192
10/04/2002	64,50	3,4228	51
11/04/2002	64,50	3,4228	114
12/04/2002	64,97	3,4477	82
15/04/2002	65,00	3,4493	322
16/04/2002	65,90	3,4971	425
17/04/2002	66,50	3,5289	382
18/04/2002	64,80	3,4387	225
19/04/2002	64,15	3,4042	85
22/04/2002	66,00	3,5024	410
23/04/2002	66,50	3,5289	108
24/04/2002	66,00	3,5024	303
25/04/2002	64,50	3,4228	125
26/04/2002	64,29	3,4116	142
29/04/2002	64,50	3,4228	96
30/04/2002	64,40	3,4175	149
02/05/2002	64,60	3,4281	98
03/05/2002	65,50	3,4759	123
06/05/2002	66,40	3,5236	81
07/05/2002	66,30	3,5183	341
08/05/2002	67,50	3,5820	191
09/05/2002	67,90	3,6032	93
10/05/2002	68,50	3,6351	428
13/05/2002	69,99	3,7141	64
14/05/2002	69,98	3,7136	109
15/05/2002	69,50	3,6881	209
16/05/2002	69,00	3,6616	124
17/05/2002	68,85	3,6536	163
20/05/2002	68,70	3,6457	96
21/05/2002	69,80	3,7040	53
22/05/2002	70,56	3,7444	260
23/05/2002	71,20	3,7783	254
24/05/2002	71,20	3,7783	220
27/05/2002	71,60	3,7996	188
28/05/2002	72,50	3,8473	218
29/05/2002	74,90	3,9747	443
31/05/2002	75,99	4,0325	666
03/06/2002	75,99	4,0325	119
04/06/2002	77,70	4,1233	127
05/06/2002	77,50	4,1127	113
06/06/2002	76,90	4,0808	141
07/06/2002	76,90	4,0808	289
10/06/2002	76,50	4,0596	64
11/06/2002	77,40	4,1074	474
12/06/2002	78,10	4,1445	116
13/06/2002	75,95	4,0304	139
14/06/2002	76,00	4,0331	365
17/06/2002	75,50	4,0065	144
18/06/2002	76,00	4,0331	149
19/06/2002	76,20	4,0437	132
20/06/2002	75,40	4,0012	88
21/06/2002	74,50	3,9535	106
24/06/2002	71,00	3,7677	103
25/06/2002	72,90	3,8686	379
26/06/2002	72,61	3,8532	56
27/06/2002	76,50	4,0596	85
28/06/2002	77,70	4,1233	126
01/07/2002	78,30	4,1551	47
02/07/2002	78,19	4,1493	64
03/07/2002	78,50	4,1657	108
04/07/2002	78,20	4,1498	10
05/07/2002	78,50	4,1657	18
08/07/2002	77,50	4,1127	28
10/07/2002	76,00	4,0331	138
11/07/2002	75,10	3,9853	78
12/07/2002	76,00	4,0331	173
15/07/2002	77,00	4,0861	146
16/07/2002	78,21	4,1503	137
17/07/2002	78,20	4,1498	11
18/07/2002	76,01	4,0336	14
19/07/2002	76,20	4,0437	78
22/07/2002	75,06	3,9832	147
23/07/2002	75,30	3,9959	241
24/07/2002	74,50	3,9535	125
25/07/2002	74,50	3,9535	34
26/07/2002	71,50	3,7943	97
29/07/2002	71,50	3,7943	31
30/07/2002	77,50	4,1127	396
31/07/2002	83,00	4,4045	455
01/08/2002	78,50	4,1657	406
02/08/2002	76,02	4,0341	180
05/08/2002	76,50	4,0596	112
06/08/2002	75,60	4,0118	171
07/08/2002	75,00	3,9800	75
08/08/2002	74,70	3,9641	243
09/08/2002	76,80	4,0755	90
12/08/2002	77,80	4,1286	240
13/08/2002	77,00	4,0861	189
14/08/2002	78,00	4,1392	91
15/08/2002	77,00	4,0861	71
16/08/2002	80,60	4,2772	83
19/08/2002	77,48	4,1116	195
20/08/2002	76,00	4,0331	5
21/08/2002	77,90	4,1339	133
22/08/2002	78,00	4,1392	79
23/08/2002	77,81	4,1291	22
26/08/2002	77,71	4,1238	57
27/08/2002	78,91	4,1875	56
28/08/2002	78,78	4,1806	76
29/08/2002	76,00	4,0331	45
30/08/2002	75,00	3,9800	69
02/09/2002	75,00	3,9800	7
03/09/2002	76,00	4,0331	67
04/09/2002	76,90	4,0808	13
05/09/2002	78,52	4,1668	63
06/09/2002	79,10	4,1976	46
09/09/2002	80,00	4,2453	349
10/09/2002	79,90	4,2400	51
11/09/2002	79,80	4,2347	10
12/09/2002	79,01	4,1928	30
13/09/2002	80,00	4,2453	21
16/09/2002	80,80	4,2878	19
17/09/2002	79,98	4,2443	49
18/09/2002	82,50	4,3780	48
19/09/2002	82,99	4,4040	91
20/09/2002	82,50	4,3780	250
23/09/2002	86,30	4,5796	195
24/09/2002	89,50	4,7495	462
25/09/2002	88,10	4,6752	177
26/09/2002	89,50	4,7495	325
27/09/2002	89,00	4,7229	168
30/09/2002	86,69	4,6003	142
01/10/2002	84,30	4,4735	247
02/10/2002	84,70	4,4947	501
03/10/2002	87,00	4,6168	346
04/10/2002	85,30	4,5266	110
07/10/2002	86,20	4,5743	143
08/10/2002	86,00	4,5637	111
09/10/2002	86,97	4,6152	106
10/10/2002	87,89	4,6640	323
11/10/2002	86,00	4,5637	87
14/10/2002	85,00	4,5107	53
15/10/2002	85,29	4,5260	101
16/10/2002	86,50	4,5903	62
17/10/2002	88,01	4,6704	140
18/10/2002	89,00	4,7229	247
21/10/2002	91,00	4,8291	187
22/10/2002	92,00	4,8821	161
23/10/2002	93,89	4,9824	230
24/10/2002	94,60	5,0201	308
25/10/2002	96,00	5,0944	274
28/10/2002	97,80	5,1899	107
29/10/2002	97,40	5,1687	89
30/10/2002	95,60	5,0732	57
31/10/2002	96,00	5,0944	118
01/11/2002	93,95	4,9856	203
04/11/2002	94,01	4,9888	128
05/11/2002	89,68	4,7590	77
06/11/2002	93,99	4,9877	175
07/11/2002	94,50	5,0148	54
08/11/2002	94,50	5,0148	48
11/11/2002	93,39	4,9559	117
12/11/2002	93,90	4,9830	354
13/11/2002	94,01	4,9888	66
14/11/2002	95,00	5,0413	141
18/11/2002	98,50	5,3712	197
19/11/2002	95,50	5,2076	187
20/11/2002	92,75	5,0577	175
21/11/2002	97,00	5,2894	223
22/11/2002	96,00	5,2349	62
25/11/2002	95,00	5,1804	96
26/11/2002	95,50	5,2076	153
27/11/2002	96,30	5,2512	133
28/11/2002	96,30	5,2512	63
29/11/2002	100,00	5,4530	420
02/12/2002	101,50	5,5348	180
03/12/2002	102,00	5,5621	83
04/12/2002	101,50	5,5348	237
05/12/2002	102,99	5,6160	87
06/12/2002	104,20	5,6820	130
09/12/2002	104,31	5,6880	206
10/12/2002	107,50	5,8620	111
11/12/2002	109,00	5,9438	178
12/12/2002	108,80	5,9329	83
13/12/2002	105,80	5,7693	109
16/12/2002	103,40	5,6384	41
17/12/2002	103,00	5,6166	215
18/12/2002	101,00	5,5075	79
19/12/2002	100,10	5,4585	55
20/12/2002	99,50	5,4257	59
23/12/2002	100,11	5,4590	55
26/12/2002	102,00	5,5621	66
27/12/2002	102,00	5,5621	51
30/12/2002	102,90	5,6111	124
02/01/2003	102,00	5,5621	27
03/01/2003	98,66	5,3799	77
06/01/2003	98,00	5,3439	62
07/01/2003	95,31	5,1973	63
08/01/2003	95,00	5,1804	78
09/01/2003	95,60	5,2131	86
10/01/2003	93,00	5,0713	55
13/01/2003	92,20	5,0277	44
14/01/2003	92,61	5,0500	69
15/01/2003	93,01	5,0718	86
16/01/2003	92,21	5,0282	66
17/01/2003	92,50	5,0440	114
20/01/2003	92,30	5,0331	26
21/01/2003	94,40	5,1476	34
22/01/2003	95,02	5,1814	134
23/01/2003	92,35	5,0358	67
24/01/2003	94,00	5,1258	48
27/01/2003	93,40	5,0931	78
28/01/2003	93,55	5,1013	119
29/01/2003	93,69	5,1089	89
30/01/2003	94,40	5,1476	141
31/01/2003	96,80	5,2785	55
03/02/2003	97,36	5,3090	48
04/02/2003	99,28	5,4137	63
05/02/2003	101,80	5,5512	298
06/02/2003	103,00	5,6166	63
07/02/2003	102,01	5,5626	73
10/02/2003	102,19	5,5724	192
11/02/2003	105,01	5,7262	93
12/02/2003	103,21	5,6280	70
13/02/2003	100,75	5,4939	67
14/02/2003	98,80	5,3876	45
17/02/2003	101,00	5,5075	60
18/02/2003	100,80	5,4966	86
19/02/2003	99,00	5,3985	67
20/02/2003	98,68	5,3810	78
21/02/2003	102,00	5,5621	35
24/02/2003	102,00	5,5621	55
25/02/2003	102,99	5,6160	87
